rooftop_area,dwellers,roof_material,annual_rainfall,aquifer_depth,soil_type,slope,drainage_density,runoff_coefficient,deterministic_liters,observed_liters,harvested_m3,annual_demand_m3,harvest_demand_ratio,suitability_score,cost_estimation
257.933887417155,1,metal,869.8378201257611,3.6,sandy,10.606066234790491,1.5534809727363266,0.965,216608.69,187594.34,187.594,49.275,3.807,0.5761,143349.99
98.22968637362045,4,tiles,593.9580529274331,23.0,clay,15.11599206812961,0.7948080580920109,0.83,48422.63,35685.1,35.685,197.1,0.181,0.194,37707.47
93.26984871595369,2,concrete,1493.4206267973627,5.6,loamy,8.073349355584712,0.5386069249826381,0.893,124444.82,129820.38,129.82,98.55,1.317,0.4001,92965.37
207.20306862706207,1,tiles,1742.0139957817514,14.1,sandy,5.609591157754361,0.27436512250135603,0.791,285631.0,273935.08,273.935,49.275,5.559,0.7791,190081.36
214.77432874384274,4,concrete,973.4542259868523,30.3,clay,5.72792510064246,1.0239624773838882,0.931,194629.01,161393.12,161.393,197.1,0.819,0.3563,126534.92
88.62839837080391,3,metal,1072.4267893336423,3.6,loamy,8.16893090098061,2.063649333560111,0.963,91527.83,81260.64,81.261,147.825,0.55,0.3356,63328.25
94.78879097424857,2,asphalt,863.7004783527159,60.7,sandy,10.425590790609123,0.7061515131662341,0.926,75816.42,73870.03,73.87,98.55,0.75,0.3257,58800.9
103.09292346836956,2,metal,850.1801025486849,64.1,clay,6.852455557145122,0.9641097305260029,0.93,81481.09,63902.14,63.902,98.55,0.648,0.3291,55196.97
39.33296933794338,1,concrete,929.2437548354055,34.1,loamy,7.281027974860945,1.0680959430302717,0.873,31907.55,27429.28,27.429,49.275,0.557,0.3466,25705.53
64.8808832109481,2,asphalt,427.8658184800787,78.8,clay,8.671654036992095,0.7885764783391783,0.879,24413.8,18847.37,18.847,98.55,0.191,0.2701,23769.73
59.75155399487593,4,metal,1131.1030566877748,55.0,loamy,11.13954403541103,1.7116234795903054,0.99,66909.31,54621.87,54.622,197.1,0.277,0.2784,44226.29
73.9321460937523,4,concrete,555.1214295691752,60.0,loamy,3.625587106894396,1.6046610879815644,0.887,36418.03,33846.26,33.846,197.1,0.172,0.3575,33292.43
117.91890675679313,6,tiles,776.1524322533782,17.0,sandy,2.3013176039686662,1.4091335696859775,0.804,73612.0,68798.51,68.799,295.65,0.233,0.378,58071.0
134.05288395219125,1,thatch,911.6133644236388,67.3,clay,11.295320047324983,1.4802670050067024,0.657,80258.08,60903.83,60.904,49.275,1.236,0.3257,56958.38
213.0300295688446,4,tiles,633.2478123726214,75.7,clay,3.396580549795034,0.6573826887223313,0.773,104256.52,86614.61,86.615,197.1,0.439,0.3523,81467.22
60.09875755567254,1,metal,1109.218554391873,20.4,clay,2.057715036496434,0.42605015333841856,0.952,63461.19,50549.4,50.549,49.275,1.026,0.4163,42241.0
179.05934390859503,2,tiles,733.6014390741977,55.5,loamy,5.072390171277876,0.6613308421241683,0.828,108780.7,94851.91,94.852,98.55,0.962,0.4059,81249.56
107.16066934646946,2,tiles,1272.9473243759587,60.3,sandy,5.297121451550013,1.1402066450055661,0.822,112150.2,91456.76,91.457,98.55,0.928,0.4004,70590.13
117.03217742085403,2,tiles,595.0767228412835,25.8,clay,13.781850382942892,0.8377129892180011,0.812,56552.33,48138.37,48.138,98.55,0.488,0.235,47341.72
160.48916952999622,1,asphalt,841.5899326026115,39.1,sandy,10.450352389002205,1.2845457235685525,0.87,117528.16,107905.0,107.905,49.275,2.19,0.4444,85791.92
52.63667870626209,3,metal,524.8423532097199,9.6,clay,12.894087864394974,1.054109687071162,0.98,27087.19,21911.67,21.912,147.825,0.148,0.2173,24200.22
142.94458477104303,5,metal,1243.867449370205,15.5,clay,6.546398524779044,0.3303398812329956,0.95,168827.94,146067.89,146.068,246.375,0.593,0.3281,109079.36
129.98713249278336,1,tiles,791.1796732218106,6.8,clay,5.822743042768065,1.6203888098892478,0.821,84431.27,65799.61,65.8,49.275,1.335,0.3979,59428.28
149.54707584048896,2,thatch,705.0066008120481,45.7,loamy,5.869404248071124,0.7443386781369907,0.585,61676.92,55207.93,55.208,98.55,0.56,0.3633,54275.84
137.35011863446908,5,concrete,833.5159866151075,50.8,clay,3.5128871383390874,1.3931510495198514,0.901,103135.83,89349.91,89.35,246.375,0.363,0.3446,74405.21
267.31800839465365,2,thatch,861.6685474113274,73.5,sandy,3.5156184733975584,0.5761968018142598,0.571,131504.07,124636.29,124.636,98.55,1.265,0.449,106513.57
81.73560094492105,2,asphalt,1041.8601226715743,44.3,clay,6.2014836444212,0.5594775718525218,0.893,76037.48,67109.37,67.109,98.55,0.681,0.3394,54665.21
88.14018269989094,4,asphalt,1088.6920602248144,22.3,sandy,9.590595664247402,0.5354977615002421,0.894,85767.89,86313.59,86.314,197.1,0.438,0.3098,65602.17
82.61156841451414,2,asphalt,846.9455692824976,6.6,sandy,11.81478170057689,0.28407771779228363,0.921,64457.14,64458.53,64.459,98.55,0.654,0.3016,51936.27
86.67137285038473,2,asphalt,886.3135873327161,71.0,clay,11.392004489629546,0.29606605521353546,0.905,69495.99,56239.86,56.24,98.55,0.571,0.2697,48711.13
81.75677236160894,3,tiles,100.0,39.4,sandy,5.657993699118764,1.1903092744598345,0.759,6206.5,5445.03,5.445,147.825,0.037,0.3226,16442.69
191.34099186645312,4,tiles,741.7973144296845,59.5,sandy,1.977920758018954,0.5362462153125511,0.795,112849.1,105573.92,105.574,197.1,0.536,0.4068,87478.45
205.23025487939128,4,metal,1400.7398607817377,3.1,clay,13.598637580178288,1.1729643959105935,0.99,284599.46,218893.02,218.893,197.1,1.111,0.2885,159937.29
85.75522237503142,4,metal,1057.0433200764944,40.1,loamy,3.757985649248631,1.050881006135374,0.927,84036.39,71474.48,71.474,197.1,0.363,0.3717,57146.25
70.05866561374629,5,metal,524.4026006644058,27.4,sandy,7.563945686031554,1.4400297678799596,0.979,35967.81,32967.9,32.968,246.375,0.134,0.3083,31786.61
148.28493338318424,2,metal,764.3687759820069,4.4,loamy,3.2097111515381873,0.4907600864154549,0.929,105272.14,97669.95,97.67,98.55,0.991,0.43,79616.74
86.86661734314173,1,metal,691.1550084562995,62.5,sandy,11.924180495591278,1.530422106444472,0.958,57494.04,52129.65,52.13,49.275,1.058,0.3337,44964.45
157.97590906533065,3,asphalt,1274.5380950464557,42.0,loamy,6.0971634260596455,0.5470740447369177,0.873,175827.61,155077.73,155.078,147.825,1.049,0.401,115108.04
132.175381251078,3,tiles,1239.0157785221093,28.0,sandy,8.227278432861178,0.1,0.812,133054.47,119019.99,119.02,147.825,0.805,0.356,89629.53
29.055353100166087,2,metal,626.6473378733926,64.9,clay,7.5669598692929245,1.0951277004979376,0.936,17049.95,15138.85,15.139,98.55,0.154,0.2799,17424.68
212.8503120798037,3,tiles,903.4566219240074,36.9,loamy,1.5752253178584315,0.562409323944774,0.81,155738.59,137819.82,137.82,147.825,0.932,0.4442,110679.73
227.7526603857313,5,concrete,503.1781002159642,2.3,loamy,0.3728779438228246,1.7499089656103606,0.846,96980.12,74320.03,74.32,246.375,0.302,0.4062,74189.31
83.23267857093683,1,metal,680.6846418244702,75.7,rocky,9.44194832677216,1.15049446738697,0.961,54467.25,46987.25,46.987,49.275,0.954,0.2791,43596.44
96.73790640384095,2,asphalt,693.5855820707646,21.9,clay,4.96804763161038,0.9574063155407917,0.861,57796.18,47729.66,47.73,98.55,0.484,0.3376,44762.66
137.1519234434943,4,metal,654.2082097673253,66.8,sandy,10.375188083752303,1.1007845573248813,0.99,88828.66,77389.32,77.389,197.1,0.393,0.2969,65148.79
140.0674073992215,2,tiles,1028.1715883829404,65.7,sandy,5.3085782605120295,0.7513144911230358,0.771,111091.22,90359.6,90.36,98.55,0.917,0.3993,73222.5
159.51265636036982,1,metal,1372.2005659866663,14.7,loamy,2.969362678268915,1.8421396978179962,0.956,209329.18,172371.7,172.372,49.275,3.498,0.6398,125650.39
240.612272325981,5,concrete,878.90435487772,39.0,rocky,10.996333397384218,0.7259394313371095,0.934,197501.89,172242.24,172.242,246.375,0.699,0.2399,138421.88
109.38316635035704,1,tiles,530.769024750284,5.1,sandy,19.05859029307886,1.2316520567036289,0.825,47899.82,38522.03,38.522,49.275,0.782,0.2276,39051.54
72.10216532769277,2,metal,972.8373610667886,29.7,loamy,6.719768194620353,0.5905183916093751,0.952,66746.44,57601.64,57.602,98.55,0.584,0.3554,47348.02
37.240846319128366,3,thatch,973.3158642450594,59.0,sandy,10.447208620337038,1.0008294139915308,0.624,22603.14,18335.84,18.336,147.825,0.124,0.2738,19725.59
76.14419760348486,2,metal,833.9382586203196,20.5,sandy,5.358252094955955,0.3814903954963538,0.963,61181.21,61470.23,61.47,98.55,0.624,0.3746,49496.56
118.01238162757217,6,concrete,1550.6901816244076,11.1,sandy,9.4055740829778,1.1143021671898523,0.909,166371.12,158767.5,158.768,295.65,0.537,0.3201,112061.74
227.67347181106726,5,asphalt,985.4444573101285,41.6,clay,4.396889160355249,1.0324087560495847,0.89,199593.25,159711.88,159.712,246.375,0.648,0.3578,127009.57
88.94332205782972,3,asphalt,1100.8376464122186,43.9,sandy,6.337323970181926,1.2744229235629176,0.888,86912.91,76874.0,76.874,147.825,0.52,0.3546,60018.73
133.42727709833392,4,metal,115.22653490457446,54.7,clay,5.193691637180015,1.2340655080826857,0.96,14759.28,14076.02,14.076,197.1,0.071,0.3009,28789.75
119.01462623563488,5,metal,562.9880241315271,61.2,sandy,7.1206909833422065,1.0145567027247344,0.943,63183.19,59664.37,59.664,246.375,0.242,0.3225,52700.08
191.30359640688505,2,tiles,1079.8681727549806,56.3,sandy,7.238567644331141,2.019745627717449,0.806,166582.13,132861.58,132.862,98.55,1.348,0.4124,103847.31
271.6159455524173,2,metal,999.3354024010903,67.9,loamy,3.2608536270259894,0.9908559004486058,0.944,256101.74,230057.71,230.058,98.55,2.334,0.5403,172369.15
88.14787362478076,4,concrete,767.5271260360176,19.4,sandy,7.78277688990555,1.0195844260349411,0.916,61942.13,50370.12,50.37,197.1,0.256,0.3158,44036.86
90.63363344890666,4,tiles,1058.7477776559947,46.4,sandy,4.426182920630083,0.9573868074431304,0.796,76415.3,69698.6,69.699,197.1,0.354,0.3631,55882.52
182.64965262414432,7,concrete,1224.5550672829972,30.1,clay,4.251865443651294,1.1013009996839234,0.938,209820.91,188545.94,188.546,344.925,0.547,0.3511,139132.27
160.91348937757868,6,metal,734.510752704848,77.0,loamy,7.2441706654361715,0.8569635923495214,0.973,114966.82,100032.39,100.032,295.65,0.338,0.329,82398.09
230.802439544162,4,concrete,681.9495394374417,36.3,clay,3.8716638469980422,0.815866961428204,0.909,143058.03,121449.31,121.449,197.1,0.616,0.3613,104411.87
155.03569111955784,3,asphalt,810.4056263985223,76.9,rocky,11.256277606718225,1.376030817396761,0.916,115115.44,99074.6,99.075,147.825,0.67,0.2345,83824.22
98.44247455277643,5,tiles,1074.348016597883,62.0,sandy,0.6414007331936977,0.9758007196016415,0.789,83432.29,68116.43,68.116,246.375,0.276,0.401,55714.1
155.43928984153857,2,tiles,699.5916672572399,58.0,clay,6.028843807782955,1.5270021330747752,0.809,87986.57,69201.56,69.202,98.55,0.702,0.3432,64396.46
186.52221483497448,6,metal,1198.5214197432692,40.3,sandy,8.610819641112148,0.1,0.99,221315.36,213088.8,213.089,295.65,0.721,0.3446,151505.5
169.22893087184184,2,metal,731.2955904792759,36.6,clay,10.548089677205692,1.7614090638781603,0.977,120852.9,103722.84,103.723,98.55,1.052,0.3193,86695.03
150.43644186643786,6,metal,704.1527868756102,43.1,clay,6.94408195821963,1.447624619419971,0.976,103424.7,86651.26,86.651,295.65,0.293,0.2987,74290.95
184.00048137534924,3,concrete,1721.25727490265,24.9,sandy,11.206115655823815,0.9742809949378033,0.973,308077.6,273432.99,273.433,147.825,1.85,0.4075,187459.84
190.15773542674037,2,metal,467.89555822290674,72.6,sandy,2.451732310605118,0.9612326674836265,0.95,84553.7,89023.77,89.024,98.55,0.903,0.4316,77430.03
202.92953946225163,5,concrete,1173.6013135160952,64.0,clay,5.231964298469165,1.3203412519641857,0.895,213263.64,164228.67,164.229,246.375,0.667,0.3496,126874.1
158.92259325537856,3,tiles,267.7461154175676,64.5,loamy,5.633736403642091,0.48682057435861037,0.788,33550.89,27506.87,27.507,147.825,0.186,0.3352,38667.76
109.97291518098874,2,tiles,1130.36219447819,35.8,loamy,6.171369651026102,1.0192014903395972,0.796,98943.39,88606.78,88.607,98.55,0.899,0.3878,70041.14
128.80282118599936,2,metal,1842.128135835072,7.5,sandy,9.273312181232308,1.0775805687362734,0.979,232336.24,193544.3,193.544,98.55,1.964,0.4395,134006.86
192.3905379905014,1,tiles,1269.9647914186207,55.3,sandy,1.0148304620849353,0.1,0.816,199313.81,169746.17,169.746,49.275,3.445,0.6582,126086.76
70.98385974076584,4,tiles,1368.324146253792,31.2,clay,10.996058327478742,1.1739843556953398,0.842,81787.69,60996.42,60.996,197.1,0.309,0.2527,49761.0
142.12039853237408,2,metal,866.3711647394593,69.9,clay,9.278935317002325,0.3238763660603329,0.964,118654.95,101291.03,101.291,98.55,1.028,0.3321,82118.46
96.39967126035836,3,metal,1229.7939535360788,62.9,loamy,2.1229569652452684,1.5414830980835392,0.93,110195.77,88321.26,88.321,147.825,0.597,0.4102,68403.92
121.72468937608905,2,tiles,987.0302729667287,13.3,loamy,1.4064560702890037,1.669029801651262,0.779,93598.91,72786.38,72.786,98.55,0.739,0.4302,61818.09
196.70711175643794,3,concrete,1609.0872608921743,48.9,sandy,16.70486631671333,1.7552762819893406,0.923,292206.27,263342.35,263.342,147.825,1.781,0.3376,182676.12
131.4659440811942,2,metal,512.6776406082533,56.0,clay,10.151920605004422,0.8387825176826702,0.967,65148.85,55981.59,55.982,98.55,0.568,0.284,53707.54
122.78619288936893,1,metal,1315.6195093612682,46.3,clay,3.2560455538313713,0.8317867844496176,0.931,150433.9,124355.62,124.356,49.275,2.524,0.526,93733.79
38.40863154120484,2,metal,1049.6959573405018,42.1,loamy,5.205189240286792,0.1,0.99,39914.21,38127.7,38.128,98.55,0.387,0.3568,32024.75
164.77521396163326,3,thatch,580.5177350668171,19.8,sandy,2.8866994343172356,1.3400984666491136,0.608,58155.42,58763.69,58.764,147.825,0.398,0.3847,56735.74
158.72905086846453,1,tiles,803.939090863132,20.4,rocky,9.297571568891225,0.24567177823469866,0.8,102090.12,86872.84,86.873,49.275,1.763,0.3476,76964.84
249.79528339832763,2,concrete,339.6673281076803,61.9,rocky,13.795102047496394,0.27543225966809204,0.913,77430.91,59517.0,59.517,98.55,0.604,0.1994,71934.61
101.53330590281995,3,asphalt,100.0,3.5,loamy,10.847422199553181,0.8481311179185106,0.883,8966.58,7518.33,7.518,147.825,0.051,0.2631,20476.6
133.14901965983634,1,tiles,480.1560634923993,62.8,sandy,5.1844179239196615,0.4471355622589498,0.829,53012.33,45286.46,45.286,49.275,0.919,0.401,45486.78
134.9630210226453,4,tiles,764.1850837526423,43.1,clay,10.439491161346105,0.5191275913027464,0.8,82531.73,79522.64,79.523,197.1,0.403,0.267,68234.33
214.64719678580846,1,metal,928.4156149079295,75.0,sandy,9.256562447516755,1.0235476339699048,0.99,197288.99,185929.79,185.93,49.275,3.773,0.5891,138022.59
114.28226805678287,5,concrete,441.5758570125123,79.8,rocky,12.544648161943774,1.4407352153283657,0.943,47563.5,34112.75,34.113,246.375,0.138,0.1755,39752.93
136.74129154622034,1,metal,789.1889540875651,53.8,sandy,7.846209133632871,1.2697489838343547,0.959,103523.83,105426.41,105.426,49.275,2.14,0.4707,81929.98
156.47379058299236,1,concrete,982.7445437338731,34.2,loamy,9.547064479036079,1.094721780990012,0.9,138372.21,125840.47,125.84,49.275,2.554,0.485,97403.45
131.1965473893815,5,metal,698.2580228491089,39.1,rocky,8.385297692452509,1.573455476831671,0.99,90692.95,68716.5,68.716,246.375,0.279,0.2357,62629.47
93.2139831269683,1,metal,521.699853105368,17.9,loamy,5.332007467232679,1.0638104110496942,0.963,46810.21,46034.28,46.034,49.275,0.934,0.4005,42687.68
131.64539957389846,2,metal,644.0288218770614,9.7,sandy,8.818584568363022,0.7366672590367496,0.987,83689.3,79382.91,79.383,98.55,0.806,0.3491,65794.28
184.41790499158634,2,concrete,1367.8039231952741,47.1,clay,14.744053432022378,0.6149649700855548,0.943,237937.5,211788.98,211.789,98.55,2.149,0.3609,153281.45
58.40908203533638,4,tiles,295.6527920440884,64.8,clay,4.595582545047692,1.2761739967843542,0.811,14010.37,9543.9,9.544,197.1,0.048,0.306,17443.38
127.97818044881257,2,concrete,1304.0233822992006,22.4,sandy,11.989162351830014,0.4494783789088608,0.965,160975.12,149503.81,149.504,98.55,1.517,0.3708,107500.1
77.99275110364961,4,tiles,1377.8734536088616,34.7,rocky,1.4556688943292948,1.1744058859424014,0.794,85346.27,70883.09,70.883,197.1,0.36,0.3233,57278.95
191.70279773549055,5,tiles,775.3137675657546,45.3,rocky,15.266019631785541,0.7858171086117054,0.829,123197.16,114787.23,114.787,246.375,0.466,0.1708,97835.19
28.608785712973514,2,concrete,1061.0503600183445,72.8,clay,5.944168428108075,0.581009907662029,0.915,27778.78,22130.34,22.13,98.55,0.225,0.3047,21568.21
86.46468916370469,3,metal,626.6796985156782,12.8,sandy,8.261468523601852,0.5723753441850856,0.981,53177.99,49555.43,49.555,147.825,0.335,0.3168,43379.73
142.63271250387126,4,asphalt,993.699798439721,20.5,sandy,5.6721294916537195,1.4826720453766005,0.917,129955.69,111710.11,111.71,197.1,0.567,0.3662,86289.34
213.93144175406042,5,metal,1679.2544680681901,73.6,sandy,1.795551583788962,0.5712186038558793,0.946,339730.22,277450.33,277.45,246.375,1.126,0.4577,192863.34
116.05498433562073,2,tiles,1344.902715770381,5.1,clay,5.452969829502098,0.8603907262385024,0.824,128658.18,97679.68,97.68,98.55,0.991,0.3738,76954.13
86.6880283984081,4,tiles,723.7672344450176,53.2,sandy,10.78206484446771,0.7656681134591863,0.841,52780.81,53246.45,53.246,197.1,0.27,0.282,45616.67
232.8694241664354,4,concrete,438.2722668826445,51.9,rocky,12.759867963925586,1.5295763308800465,0.912,93048.29,69307.92,69.308,197.1,0.352,0.1906,75693.43
33.11916597502535,2,metal,797.2144000479259,31.9,rocky,12.936986961069575,1.769152264167555,0.99,26139.05,20405.47,20.405,98.55,0.207,0.1766,21383.18
10.0,3,concrete,995.6529677880104,38.5,sandy,11.10513772478538,1.4544238305918917,0.933,9288.7,8565.74,8.566,147.825,0.058,0.2607,11139.45
146.40086700319995,1,asphalt,1152.5641741763607,68.7,loamy,13.398942289886714,0.8121768752371965,0.962,162313.28,154215.09,154.215,49.275,3.13,0.4875,113340.35
89.87674653884334,7,tiles,861.7746153153563,14.9,clay,4.885210511861599,1.171129750016969,0.771,59688.81,42960.76,42.961,344.925,0.125,0.3089,41112.28
58.726030972157204,1,asphalt,1525.1127116847451,20.1,loamy,11.728395183791635,0.5451531344268719,0.891,79801.28,72134.76,72.135,49.275,1.464,0.3695,54623.27
162.5013868379612,1,metal,911.4089663227163,42.0,clay,4.417117602221494,1.1052114997105433,0.962,142417.02,118881.75,118.882,49.275,2.413,0.5033,95016.71
134.62804282627192,1,concrete,733.6200971219421,34.0,clay,2.577409382796878,0.12145521013440508,0.918,90678.82,80529.84,80.53,49.275,1.634,0.4605,68800.13
86.1552821557963,1,metal,1083.5895861035722,46.8,clay,10.262962495160806,1.1176426443934901,0.974,90921.24,64533.66,64.534,49.275,1.31,0.3439,53628.05
43.18173607974633,1,asphalt,1145.0192162439541,73.8,sandy,6.112125625375634,0.9724089869639913,0.883,43671.88,41791.3,41.791,49.275,0.848,0.3843,34392.95
172.3474396968087,1,metal,633.0066772410769,73.5,loamy,13.197877404650935,1.2203760713112026,0.99,108006.11,97120.79,97.121,49.275,1.971,0.3942,81885.99
159.01207067751966,5,concrete,571.4861228846021,19.9,rocky,5.622800873189412,0.9938400648527028,0.893,81188.94,72162.55,72.163,246.375,0.293,0.2691,68174.04
114.04944817323702,1,asphalt,325.31562821586044,25.6,loamy,8.210596986647142,1.41752825455348,0.916,33978.21,28400.76,28.401,49.275,0.576,0.3373,34357.8
230.79821976285996,6,concrete,798.8690744344876,14.6,loamy,5.062095016802156,0.6182528433522281,0.891,164217.38,148382.73,148.383,295.65,0.502,0.368,118955.85
55.79491402043085,3,concrete,1325.86538342638,74.4,sandy,5.7981946960787765,1.3782363074916868,0.918,67910.29,59226.32,59.226,147.825,0.401,0.351,46115.28
28.468489744515665,4,metal,1133.1408931722685,33.0,sandy,13.393686463126231,1.2361581380353315,0.966,31145.99,29885.87,29.886,197.1,0.152,0.2417,25778.37
78.48551580712532,1,concrete,1293.3532734921744,37.1,loamy,10.694930779387962,1.5447461386058416,0.963,97737.95,83072.42,83.072,49.275,1.686,0.3999,63319.89
117.26483901867013,7,asphalt,670.9704468089687,64.6,sandy,6.955322156719229,1.5783474439992329,0.847,66672.07,54805.3,54.805,344.925,0.159,0.3175,49609.67
134.6003669593615,4,concrete,842.8152436823864,42.0,clay,14.559238693202278,0.5240454645325183,0.927,105108.69,96058.82,96.059,197.1,0.487,0.2258,78114.33
105.5258365286202,1,metal,232.9919780078526,11.3,loamy,8.904749800332649,1.2585163389282257,0.99,24340.81,21610.98,21.611,49.275,0.439,0.3178,29363.38
141.1233237908578,2,metal,1252.7539239670323,36.2,clay,7.132052483053029,0.4171579544551318,0.963,170195.01,155459.82,155.46,98.55,1.577,0.4026,114505.07
44.907634548573355,8,metal,1369.9595446957578,51.2,clay,6.001011586569233,1.5798338186276937,0.942,57941.64,40064.06,40.064,394.2,0.102,0.2939,34202.81
206.62587624439556,3,concrete,526.6999554701711,58.1,sandy,6.469835140916366,0.5734377564931628,0.882,95966.92,81564.51,81.565,147.825,0.552,0.3556,74601.29
115.07092929644587,2,metal,1469.012298724907,52.3,clay,3.6197502671110264,0.8099883028164976,0.934,157947.74,145565.89,145.566,98.55,1.477,0.4353,105572.69
187.03774989528767,3,tiles,817.9287690788417,11.3,loamy,8.717145159419944,1.1087770460743074,0.824,126116.74,105965.5,105.966,147.825,0.717,0.343,88779.38
140.56352078266224,4,concrete,520.85334834379,25.7,loamy,4.987415323425991,1.36923939068553,0.91,66599.73,56153.43,56.153,197.1,0.285,0.3509,53872.92
147.40519314922705,1,tiles,789.4207022039645,59.2,sandy,8.960621254555228,1.1856513465129468,0.826,96146.15,90741.43,90.741,49.275,1.842,0.433,74185.38
154.18603681393222,5,metal,1119.948102585416,70.7,rocky,2.0969906515413994,1.3828177603038658,0.9,155370.89,116901.21,116.901,246.375,0.474,0.3253,94413.98
146.8625136010389,1,tiles,881.150105585419,5.7,loamy,3.958997495426543,1.0062402856701125,0.798,103212.34,90356.59,90.357,49.275,1.834,0.4908,75075.1
158.56336559205263,5,concrete,697.6875137588963,5.3,clay,7.412221678789803,1.1220492353383296,0.919,101649.22,84002.58,84.003,246.375,0.341,0.2972,73636.33
199.74915180794588,2,concrete,1107.3136548718253,52.2,loamy,16.75323916491842,0.11659195402712053,0.957,211667.96,187116.17,187.116,98.55,1.899,0.3467,138842.61
131.7912701820882,1,thatch,1139.5657982094144,44.7,sandy,6.186283406725815,1.5130450882029378,0.607,91090.2,71154.46,71.154,49.275,1.444,0.4326,60871.8
162.54022545531075,1,metal,839.1277155905193,14.1,loamy,10.505346867893275,0.8544144860527334,0.953,129974.37,124403.33,124.403,49.275,2.525,0.4714,97196.34
114.6158583427664,2,concrete,775.1346162855083,44.8,loamy,6.738977532455801,0.7847813908949568,0.89,79093.49,70813.45,70.813,98.55,0.719,0.3663,59866.58
206.40703292696838,1,metal,709.0347180977958,78.0,clay,9.628603085283702,1.968404074839834,0.99,144886.25,117819.27,117.819,49.275,2.391,0.4406,99428.37
79.41646187644382,2,concrete,1067.498998039175,51.2,loamy,8.155399213494203,0.1,0.9,76321.6,64003.91,64.004,98.55,0.649,0.344,51979.33
228.05642597464893,1,concrete,338.51890676682376,37.0,loamy,11.8222441552313,1.0476446668321506,0.92,70999.88,63585.32,63.585,49.275,1.29,0.3541,67781.29
117.59052296133939,3,metal,633.0775377682211,66.5,sandy,5.757899142139196,0.1,0.948,70562.73,76822.28,76.822,147.825,0.52,0.3613,62852.42
34.15349387291711,6,tiles,843.2858393281956,18.6,clay,6.334869263082174,1.1697509276201143,0.782,22532.35,17423.05,17.423,295.65,0.059,0.2865,19381.48
127.68626489464735,2,tiles,624.1195920418504,34.3,clay,1.931918058286405,0.6504394056818757,0.797,63540.88,49526.03,49.526,98.55,0.503,0.3746,49399.54
79.13690055150715,1,tiles,988.8916555996564,43.2,clay,2.5300068863365524,0.1,0.762,59654.44,53866.36,53.866,49.275,1.093,0.4164,46420.56
170.43861293932343,2,metal,957.1809471840207,41.4,clay,4.237557173235295,1.5445649280274352,0.968,157898.54,154562.27,154.562,98.55,1.568,0.4356,117337.8
80.84256124185654,1,metal,1768.2329452517968,73.8,sandy,7.757707404431933,0.3551139953778851,0.937,133927.37,139178.74,139.179,49.275,2.825,0.5282,96591.5
93.22899400711322,6,tiles,633.5592656036275,24.8,sandy,9.548173531330075,1.4743692112943665,0.817,48265.81,40534.98,40.535,295.65,0.137,0.2854,38643.89
10.0,4,metal,896.0996253379872,6.4,clay,8.327442691132852,0.5126669442935552,0.974,8723.64,8606.83,8.607,197.1,0.044,0.262,11314.1
92.8616208450554,1,tiles,565.0722093560239,73.5,loamy,5.861819082734473,0.7678598698303254,0.82,43034.61,43153.7,43.154,49.275,0.876,0.3895,40921.28
10.0,2,metal,1578.9308714538347,18.9,rocky,15.117163497526859,0.1,0.99,15631.42,12424.47,12.424,98.55,0.126,0.1445,13704.68
24.965830590856598,5,metal,1495.4270509401595,31.6,rocky,8.138263931783223,1.2123204309754416,0.952,35528.95,28790.25,28.79,246.375,0.117,0.2252,25394.88
165.62487936865784,2,tiles,351.2280649168872,43.4,sandy,17.94707605551005,0.7130329423854985,0.878,51097.27,50661.19,50.661,98.55,0.514,0.2184,51959.2
167.14800951904994,3,tiles,842.4350872731288,78.1,loamy,1.5478859823111473,0.8167202701677161,0.786,110729.65,69936.91,69.937,147.825,0.473,0.4066,65014.13
145.5274537070979,2,tiles,912.6115055833208,43.8,rocky,2.8806507762778026,0.9524868204367524,0.786,104387.38,75529.04,75.529,98.55,0.766,0.3403,68508.36
61.98143141224722,1,asphalt,780.9344786959022,36.9,rocky,2.8927262853426097,0.17599304956318018,0.833,40324.46,34851.45,34.851,49.275,0.707,0.3353,33658.55
117.13731863148121,5,tiles,730.6422797524231,47.5,loamy,6.29600400912253,1.3455510980742833,0.81,69350.89,57898.6,57.899,246.375,0.235,0.3315,52389.99
119.78384765456589,3,concrete,1169.8158361368905,77.7,loamy,10.887824779016906,0.7182499076719979,0.929,130223.73,122361.61,122.362,147.825,0.828,0.3268,91353.62
50.49811864844743,3,thatch,1525.7544665930232,65.8,sandy,13.451070395085626,2.1475984179294962,0.615,47394.97,36314.9,36.315,147.825,0.246,0.2488,31838.75
210.20389810602904,2,tiles,1182.4692971796685,15.2,clay,4.937578849761745,0.760201425760811,0.784,194887.01,158440.73,158.441,98.55,1.608,0.4307,124237.89
172.6417374345403,5,tiles,1202.4520330636758,64.7,sandy,0.8309652409730713,0.8052137107313806,0.781,162135.0,150159.21,150.159,246.375,0.609,0.4263,112359.7
106.74214957022016,2,concrete,775.8083980755459,67.6,clay,11.265944675244258,0.32170815529810215,0.941,77898.88,79422.9,79.423,98.55,0.806,0.2906,64929.09
121.61315033967185,2,asphalt,1256.068489690017,55.9,rocky,6.949441301737316,0.1931951166583017,0.869,132801.54,118805.1,118.805,98.55,1.206,0.329,91484.7
